Heart Rate (bpm),Acceleration_X (m/s^2),Acceleration_Y (m/s^2),Acceleration_Z (m/s^2),Water Pressure (bar),Label
91,0.026629444,0.004933275,-0.007541297,1.550662778,0
108,0.001019079,0.058942588,-0.004320991,1.173174985,0
120,0.013917902,0.00640524,-0.002086181,1.413836777,0
145,0.001095315,-0.012773031,0.003751972,2.87856718,1
144,0.002491161,-0.001325544,0.0011005,2.548131889,1
112,0.023314259,0.040942269,-0.013757303,0.871989236,0
91,0.022826081,0.018515939,-0.010829695,1.572814053,0
98,0.008675197,0.056502929,-0.003119789,1.161392472,0
149,-0.002225444,-0.003291543,0.001091133,3.330643544,1
81,0.02381002,0.00246635,-0.006229634,1.060949596,0
52,-0.001818529,-0.004381452,-0.003960899,3.122943767,1
85,0.039312383,0.041624852,-0.015291501,1.107698235,0
134,-0.002032035,0.008791234,-0.005067034,3.111866681,1
135,-0.014161285,-0.003434316,0.004220694,3.635783188,1
101,0.038297232,0.026250882,-0.016218552,1.027909702,0
74,0.023960119,0.034924952,-0.01367083,1.252405131,0
54,-0.016133379,-0.000371757,-0.003413105,2.988691199,1
80,0.022179031,0.044963668,-0.011945407,1.016107482,0
101,0.026488709,0.014166323,-0.001477229,1.107395525,0
95,0.016812226,0.030020288,-0.009589963,0.919901978,0
147,-0.011278461,-4.80362E-05,0.004209689,3.407695402,1
78,0.008174512,0.026254932,-0.013963764,1.558236224,0
100,0.017013469,0.047874195,-0.011441713,1.268035828,0
103,0.022205648,0.043687986,-0.012482451,1.035304113,0
136,0.000666831,0.009224809,0.001983409,2.658932782,1
55,-0.002571876,0.004227978,-0.00128333,3.468614005,1
147,-0.008094472,-0.007711127,0.002961628,2.804354237,1
54,-0.005127762,-0.006792276,-0.000910265,3.174515112,1
90,0.016621637,0.03792977,-0.015060058,1.586281863,0
99,0.021877948,0.018589718,-0.013807902,1.168563188,0
76,0.02382058,0.037297896,-0.004078943,1.341676805,0
89,0.028797307,0.038581768,-0.008346987,1.089834053,0
140,-0.01020483,-0.005333889,0.004127732,2.418997221,1
142,0.006306584,-0.00920749,-0.002208817,2.210419735,1
51,0.005761583,-0.000297335,0.001019513,2.743472707,1
46,0.006070092,0.003212972,-0.004047073,3.005812119,1
46,0.004640954,-0.003592053,0.000374954,3.751910789,1
91,0.014695258,0.045385046,-0.013063477,1.468997607,0
80,0.028317026,0.020407116,-0.009536637,1.245087623,0
97,0.016587695,0.049531154,-0.010557946,1.034881344,0
48,0.001358523,0.001346316,0.023418207,3.604986601,1
115,-0.001132096,0.054203935,-0.004554481,1.198223439,0
103,0.03420164,0.050015408,-0.011515773,1.224922172,0
92,0.02476172,0.077893764,-0.00437359,1.432459117,0
143,0.00840224,0.005159374,-0.003546498,2.755698443,1
129,-0.001385481,-0.001442163,-0.003999519,2.426208877,1
97,0.005316432,0.034324371,-0.013159015,0.824445051,0
146,0.003409869,0.000396917,-0.001742396,2.835243233,1
42,-0.001942772,-0.015485722,0.001719443,2.663601663,1
88,0.015784587,0.018714573,-0.007849242,1.099138882,0
106,0.020426858,0.02981743,-0.014844602,1.150196633,0
109,0.002716637,0.033593037,-0.014916099,1.374164958,0
104,0.036733075,0.037197753,-0.003096431,1.548217608,0
89,0.024027938,0.049092989,-0.009599432,0.747483715,0
97,0.008947983,0.011898709,-0.009424744,1.263777954,0
129,-0.004021782,-0.002245905,0.003777015,2.794376228,1
39,0.002597496,0.008841682,-9.85748E-05,3.041451184,1
47,0.004496299,-0.008483098,0.000393055,3.362192535,1
53,0.004136862,-0.002409055,-0.001933818,2.78505432,1
148,-0.003021978,-0.001063221,0.005257214,3.902001091,1
84,0.02316072,0.017394035,-0.012288603,1.287770005,0
141,-0.004855041,-0.001432608,0.00439827,3.006901098,1
50,-9.46346E-05,-0.002287441,0.00378789,2.670604557,1
43,0.004796552,0.002048785,0.003166748,3.415169176,1
101,0.018248577,0.020531515,-0.010253787,1.289851877,0
49,0.00174752,-0.002760785,-0.003818618,2.779951073,1
136,0.000194484,-0.005661382,0.002612263,2.888436362,1
51,-0.004200763,0.002526642,0.002913816,2.349504269,1
76,-0.011129578,0.035559204,-0.002728961,1.125196251,0
158,-0.007002727,-0.00190661,-0.006384072,3.118495731,1
93,0.025601909,0.008866885,-0.015736526,1.220367168,0
98,0.020069876,0.066882926,-0.004083588,1.157378707,0
92,0.029090142,0.014924628,-0.020313907,1.265291158,0
52,-0.000667302,-0.005735311,0.000938865,2.957178388,1
42,0.004596518,-0.004447941,0.000872166,2.320256297,1
85,0.018080387,0.036976865,-0.012378792,1.395110021,0
80,0.025764304,0.041146158,-0.010626011,1.020814084,0
105,0.04119733,0.017988046,-0.000361372,1.321041187,0
96,0.015439945,0.010159201,-0.003782789,1.156138919,0
109,0.009628635,0.016375066,-0.011650779,1.153104315,0
47,0.004489648,-0.000254259,0.000444466,4.163892415,1
137,-0.003267649,0.000834566,-5.41288E-05,2.521361304,1
140,0.005189704,0.003576425,0.008514754,3.311737349,1
132,-0.006047881,0.000495579,-0.000348616,4.236472433,1
144,-0.000998445,0.001256862,-0.000494711,3.019668237,1
43,-0.002400441,-0.012977078,-0.00020072,3.107223943,1
128,-0.005159141,0.003446109,0.006371003,2.935459592,1
89,0.008457215,0.031898278,-0.007405862,0.964473355,0
101,0.027643872,0.03117086,-0.015295781,1.555414695,0
84,0.023686403,0.009399675,-0.001019613,1.168917215,0
128,-0.003589868,-0.000759956,0.000795115,2.597743019,1
86,0.029310866,0.027339626,-0.003028446,1.459503538,0
98,0.035401579,0.046362988,-0.009299816,1.139466835,0
102,0.025473625,0.03678953,-0.01171002,0.789025074,0
95,0.030540129,0.046935987,-0.020483934,0.996011712,0
142,0.003877025,-0.000279121,-0.002668669,3.047739288,1
147,0.00435413,-0.003117773,0.004112684,3.260715755,1
158,-0.004641363,0.005696841,0.003830542,3.608628564,1
78,0.004627578,0.015935063,-0.00964765,1.153029515,0
108,0.02142097,0.009755078,-0.010613297,1.060942145,0
83,0.01769063,0.002592706,-0.017844467,1.208306422,0
135,0.002827557,-0.008438935,-0.005574815,3.032012176,1
94,0.025190559,0.027505535,-0.010038498,1.151894304,0
94,0.021466303,0.031714601,-0.010127134,1.316475984,0
50,0.009672344,0.00114075,-0.0001612,2.587491742,1
106,0.023890397,0.018646075,-0.014915738,0.978467754,0
45,-0.002769199,0.008920344,0.001881249,3.490018657,1
89,0.04763149,0.027558051,-0.01117133,1.383988458,0
81,0.023314688,0.025861382,-0.011220916,1.117038512,0
82,-0.000755565,0.022343698,-0.015188592,1.545733165,0
140,-0.004578742,0.004157612,0.013688451,2.562352698,1
87,0.043987667,0.029567947,-0.010532647,1.009528118,0
53,-0.002732105,0.008111372,0.003120044,2.727813741,1
149,-0.004287747,0.005095259,5.38134E-05,3.242474722,1
46,0.007568581,0.001401811,-0.007856225,3.039554556,1
122,0.009903825,-0.004748491,0.001370173,2.9433667,1
85,0.022699058,0.028668017,-0.0159785,1.379045088,0
81,0.003955356,0.034859247,0.0017863,1.434497273,0
105,0.021116487,0.051383212,-0.009078947,1.27920869,0
100,0.025022627,0.041976189,-0.01530235,1.030386803,0
99,0.00958215,0.025469837,-0.015470161,0.906877798,0
104,0.014224079,0.035059327,-0.018371504,1.181943873,0
59,0.010235612,0.007288051,-0.003349945,3.308187482,1
109,0.01723121,0.035777219,-0.014115622,0.98381758,0
89,-0.003347347,0.067928634,-0.00331757,1.290885118,0
98,0.032362964,0.042100808,-0.003610753,1.405521824,0
130,0.003249139,-0.007743937,0.006263101,3.184460293,1
97,0.023617027,0.020888846,-0.006659685,1.057515416,0
132,0.002122712,0.002838079,-0.0027734,2.947048005,1
46,-0.006050458,-0.001370911,0.00644066,3.445455681,1
140,0.006307594,0.009629911,0.005806572,2.27951636,1
148,0.002272423,-0.004678222,0.001139728,3.09745425,1
95,0.002921485,-0.007065997,-0.018627968,1.186554306,0
86,0.012973001,0.048741004,-0.012100715,1.465083466,0
93,0.016284166,0.030327973,-0.011988632,1.331390999,0
48,0.004075433,0.007638918,0.010722708,3.068496625,1
48,-0.008224118,0.001963841,-0.004801843,3.076633476,1
90,0.019956703,0.012530048,-0.016316863,1.027716907,0
101,0.005284125,0.043934288,-0.005212293,1.197060776,0
70,0.010584728,0.027320394,-0.001049151,1.407371088,0
43,0.005546409,-0.000515682,-0.00248698,3.811405868,1
132,0.00319571,-0.003744824,0.009863006,2.240612732,1
49,9.84532E-05,-0.001966751,-0.012429694,3.296554682,1
148,0.003830165,0.007334153,-0.004432809,3.177203405,1
98,0.025830708,0.033308998,-0.009767466,0.931782783,0
47,-0.003775506,-0.000944704,-0.004623639,3.389218857,1
145,-0.004159291,0.005193556,-0.002214419,2.468179147,1
94,0.013269668,-0.010490539,-0.015742914,1.155635184,0
96,0.032138494,0.020925758,-0.009753025,1.202780996,0
138,-0.007586457,-3.63896E-05,-0.006105382,3.475629431,1
89,0.020505297,0.028483559,-0.014652521,0.980897121,0
44,0.001855608,0.004616759,0.004979307,3.220139599,1
49,-0.002063049,-0.000124115,0.003179216,3.316847294,1
94,0.015767466,0.02248003,-0.003642599,1.143496507,0
100,0.02020401,0.010685295,-0.011809565,1.255865854,0
56,0.004319378,0.00380554,-0.005109683,3.392262248,1
50,0.000187571,0.001642079,-0.004027267,2.805622753,1
86,0.013221031,0.018037765,-0.010454475,1.363973291,0
52,-0.004895183,-0.00150214,0.005627094,2.47265923,1
98,0.008017206,0.060935694,-0.010589124,1.29312106,0
88,0.033466403,0.029439923,-0.00209617,0.971019721,0
85,0.011698753,0.04642992,-0.011742142,1.262910095,0
145,0.001336334,-0.000475551,-0.000847041,3.20352516,1
72,0.01278502,0.030683897,-0.009604372,1.402142935,0
100,0.00754001,0.062602069,-0.016343698,1.269050894,0
101,0.011735957,0.055626773,-0.014263083,1.029486806,0
124,0.002550368,1.87826E-05,0.000978446,3.311626367,1
148,-0.001274439,0.006307725,-0.002282748,3.564081758,1
86,0.015069655,0.024325788,-0.002772886,1.549156228,0
139,-0.006272301,-0.005352849,0.002636317,3.655637378,1
99,0.005016122,0.035958684,-0.014113401,1.360642574,0
47,-0.001454817,-0.004584715,0.007940698,4.253278351,1
97,0.030734779,0.044738453,-0.003960873,1.011829888,0
148,-0.003915101,-0.005278389,-0.001100668,3.163372727,1
129,0.002659144,-0.004244334,-3.51212E-05,2.9739291,1
143,0.004445543,-0.000568202,0.003260023,2.036607175,1
47,-0.004991075,0.002528141,0.001608704,2.625910764,1
87,0.017704547,0.023561698,-0.001878024,1.623609453,0
94,8.26862E-05,0.029179178,-0.000168583,1.039454436,0
46,-0.007182867,-8.22948E-05,0.002404675,2.552645937,1
145,0.002075449,-0.00359754,0.000265172,2.908241506,1
102,0.007264071,0.036753308,-0.016341939,0.959709412,0
100,0.027963457,0.041917147,-0.003882178,1.17601021,0
107,0.019572161,0.049180937,-0.009890378,1.486557306,0
137,0.007666523,0.002219395,0.002992248,2.495927554,1
112,0.031763522,0.028467371,-0.016933703,1.129378018,0
148,0.000528801,0.00180916,0.006891351,2.594250101,1
111,0.016101969,0.025999963,-0.007805383,1.055185446,0
106,0.032939664,0.041819858,-0.008508075,0.910950676,0
144,0.003776805,0.003461832,0.010668764,3.291858781,1
100,0.032296469,0.027839742,-0.008464313,1.415296868,0
129,0.00145399,-0.005293551,0.001102108,2.321440126,1
111,0.012510258,0.043076919,-0.013043603,0.919337619,0
43,0.000397583,-0.002322681,-0.004447515,3.786271643,1
93,0.019699903,0.022034528,-0.008649604,1.070080809,0
130,0.003957272,0.002560693,-0.002925739,3.274734412,1
104,0.039904931,0.045640121,-0.012751476,1.363800085,0
137,0.00069162,0.005318562,0.00239024,2.780969538,1
97,0.00570552,0.003946898,-0.006653319,1.347898198,0
90,0.030466395,0.028059011,-0.003790974,1.34524978,0
97,0.01871104,0.023782839,-0.008423089,1.355995819,0
42,-0.007073709,-0.002317331,-0.002351849,3.12596438,1
119,0.002576666,-0.003362776,-0.005478646,2.694490966,1
95,0.02499111,0.062908571,-0.00227007,1.123202686,0
95,0.013616034,0.033465048,-0.008511205,1.448628998,0
104,0.030155076,0.023220321,-0.008058583,1.388974012,0
81,0.043840436,0.026525761,-0.007997871,1.2985362,0
54,-0.003200078,-0.000430961,-0.000262216,2.901901169,1
86,0.01607731,0.04579382,-0.01587248,1.301427328,0
93,0.022491146,0.042874394,-0.004651324,1.01809705,0
105,0.006985933,0.046219261,-0.004888959,1.222536758,0
100,0.038769967,0.033515711,-0.002915886,1.077287166,0
100,0.027971522,0.044701441,-0.003031188,1.039435074,0
91,0.021011556,0.022758762,-0.024867031,0.726171547,0
76,0.021109894,0.040447228,-0.010885409,1.217308259,0
86,0.028042476,0.016802438,-0.0127348,1.223197572,0
83,0.028149879,0.01490888,-0.009220516,1.394069457,0
82,0.022007187,0.010550413,-0.006030443,1.025536399,0
48,-0.000186361,-0.004804671,0.00095991,2.162822738,1
75,0.03831939,0.015755384,-0.011217749,1.244217285,0
79,0.030803445,0.050078287,-0.022285071,1.014894664,0
128,-0.006526951,0.007807915,-0.003360052,3.103319034,1
132,-0.004902644,-0.001882173,0.004141755,3.139796526,1
155,0.001570922,-0.001322504,-0.000640786,3.412241076,1
44,-0.001801053,-0.006976308,-0.004311097,2.978291987,1
85,0.024961894,0.01001415,0.003075202,1.099003425,0
98,0.030783631,0.022708649,-0.014692343,0.880528851,0
125,0.002896331,0.009085484,-0.003737467,3.43080359,1
103,0.03273775,0.039659962,-0.018075917,1.157858596,0
53,0.006877374,0.007597207,0.000822051,3.480859785,1
126,-0.002945825,-3.07064E-05,-0.008714695,2.64737405,1
102,0.012088946,0.032862558,-0.012050866,0.879866725,0
138,-0.005865372,-0.008620629,0.005947016,3.810570805,1
142,0.006484096,-0.001591987,-0.004311937,2.301097226,1
52,-0.001183322,0.001705415,0.012231988,2.934682002,1
54,0.005155793,-0.000472272,0.00027093,3.009701879,1
103,0.016007892,0.028899685,-0.013253091,1.430611336,0
139,-0.003910319,-0.010756843,0.00176469,3.441660578,1
101,0.019321759,0.024942383,-0.007983769,0.84757662,0
52,-0.004648884,0.005006957,0.008857248,3.463504271,1
50,0.003850678,-0.005151317,0.004989889,3.570657793,1
83,0.019421511,0.038846982,-0.00983269,0.97789416,0
41,-0.003252383,0.003413301,0.00314513,2.964496008,1
106,0.027544247,0.034673201,-0.010073555,1.691743781,0
150,-0.004925315,0.004349188,0.000609841,2.548892767,1
81,0.015693042,0.036261922,-0.013353469,1.526883755,0
54,0.001803178,0.00194538,0.005022043,3.549374066,1
49,0.000387477,0.005278885,0.003492761,3.972625013,1
142,0.002406644,-0.010702233,-0.002320132,2.737490196,1
91,0.030998436,0.020583578,-0.005791541,1.095066384,0
51,-0.003043784,-0.000648148,0.002548387,2.846946951,1
82,0.020008364,0.023441057,-0.009744027,1.273684728,0
53,-0.000748026,-0.005807971,-0.002635711,2.59935018,1
45,0.003778564,0.001259602,0.004318088,3.541832305,1
90,0.023293908,0.025667282,-0.005098974,1.543436939,0
140,0.000385711,-0.003954089,-0.0022928,2.377252168,1
153,0.003013945,0.003084178,0.005275919,3.252285594,1
47,-0.011496176,-0.000436475,-0.005414653,3.172676667,1
140,-0.006964328,0.006839682,0.004147443,3.114566355,1
44,0.003243639,-0.007762449,-0.000817358,2.814563919,1
129,-0.000318095,-0.001971972,0.001519576,3.289792922,1
46,0.005008583,-0.001774127,0.004268672,4.326143266,1
45,0.001750207,-0.006623253,-0.009439661,2.012568119,1
58,0.006391365,0.004102563,0.004452847,3.061782266,1
78,0.020253873,0.019520368,-0.00892486,1.19701129,0
40,0.002823887,-0.006107024,-0.003816706,3.195297357,1
91,0.017730285,0.043766236,-0.005610431,1.461533721,0
96,0.029015781,0.037823742,-0.006110623,1.212606734,0
92,0.021363474,0.018173562,-0.006680222,1.150732432,0
131,-0.006940639,0.004644578,0.004306404,2.748409213,1
89,0.013666126,0.023095308,-0.003356058,1.105924131,0
88,0.03053654,0.044736063,-0.019073886,1.393292901,0
122,0.001640225,-0.012198627,-0.000722764,3.281577245,1
49,-0.000730448,0.005852981,-0.00499766,3.762784685,1
47,-0.006879773,-0.003371436,-0.006579036,3.326102567,1
83,0.017763711,0.023150322,-0.007473147,0.961879639,0
86,0.023955834,0.038299901,-0.000428875,0.889346024,0
86,0.033523918,0.02812971,-0.011219357,1.1241968,0
96,0.020157308,0.048586577,-0.007749972,1.071136295,0
101,0.035160204,0.037918109,-0.012510998,1.295833389,0
50,-0.010094423,0.002482614,0.002772137,3.830587586,1
91,0.031627618,0.006700493,-0.010283867,0.852440494,0
86,0.018969722,0.009026096,-0.016557712,1.351841007,0
92,0.014959446,0.022189054,0.005591824,1.223630273,0
46,0.000566617,0.002820653,-0.000344423,3.473551551,1
48,0.006632126,-0.010112933,0.002712565,3.202681178,1
85,0.023228661,0.020473003,-0.007838825,1.091826113,0
93,0.01871732,0.04317945,-0.006656469,1.249882406,0
45,0.0011387,-0.01111208,-0.009295715,3.687429628,1
64,0.008396331,0.026838774,-0.00562002,1.037950463,0
52,-0.003035254,0.004009389,-0.000441335,2.945529744,1
97,0.009573236,0.013043943,-0.004741753,1.332707738,0
114,0.031518067,0.045394954,-0.008027871,1.33052965,0
79,0.011267466,0.020286589,-0.013323462,1.22653362,0
148,-0.003023541,-9.60371E-05,0.008469472,3.169094429,1
82,0.028417236,0.04744604,-0.021135969,1.119275324,0
110,0.017668903,0.038471714,-0.006582115,1.391480116,0
37,0.001782843,-0.000965623,0.002779818,2.926519172,1
155,-0.010792277,-0.004821575,-0.006325677,3.073049381,1
94,0.016819553,0.04225073,-0.01084819,1.408277835,0
85,-0.006552181,0.060463586,-0.016743422,1.24145233,0
48,-0.014573038,-0.007650217,-0.001874127,2.477888768,1
114,0.012832362,0.020238865,-0.015542184,1.193180228,0
53,0.011069797,0.002447705,0.001622779,2.663717644,1
81,0.036362871,0.041406633,-0.01073918,1.432328774,0
102,0.026280916,0.046699996,-0.011425587,1.340844337,0
86,0.01409265,0.013975192,-0.011061651,0.964390493,0
108,0.018727676,0.025213633,-0.002505823,1.445319285,0
85,0.018472269,0.032823329,-0.013105081,1.025386982,0
91,0.028140319,0.040415065,-0.020659225,1.212007719,0
96,0.031452984,0.040636351,-0.011917341,1.114572945,0
110,0.000246541,-0.004367595,-0.003176914,2.367137541,1
96,0.035498381,0.023500411,-0.008038386,1.053499706,0
132,-0.006563201,0.001021729,-0.004522803,3.002995381,1
149,0.008717604,0.007557085,-0.002776172,3.102845373,1
88,0.004970698,0.018985043,-0.005895347,1.328658146,0
47,-0.000799404,-0.002094844,-0.00375062,2.578306071,1
49,-0.001961741,0.004818741,0.007895567,3.986772789,1
146,-0.006822193,0.00997447,-0.00079701,3.281851538,1
142,0.00483705,-0.003214962,0.001973907,4.04433355,1
119,-0.008500458,-0.011770287,0.001504563,3.282043246,1
129,0.000625493,-0.002872152,-0.00335043,2.921016973,1
51,-0.0001537,-0.002899335,0.0031261,3.380671495,1
109,0.018424157,0.025629384,-0.010716433,0.956987563,0
49,0.004884496,-0.000835164,0.001000189,2.811849687,1
83,0.015376824,0.026031175,-0.009098922,0.798716828,0
96,0.016877835,0.007253363,-0.002545233,1.048669354,0
87,0.000233359,0.047375751,-0.019717674,1.36134444,0
49,0.006072848,0.005655321,-0.012678478,2.545155356,1
46,-0.001996007,0.006803447,-0.003238975,3.273853007,1
131,0.001988563,-0.005151965,-0.00296882,4.319885876,1
51,0.00896439,-0.003459767,-0.00385046,3.765845394,1
105,0.013450575,0.038764597,-0.000146506,1.339814463,0
43,0.003345215,0.003059187,-0.005523789,2.140253623,1
116,0.029397938,0.030176651,-0.004918313,1.538943144,0
153,-0.008891576,0.000500633,0.008644724,3.154432298,1
52,-0.003036198,-0.01077152,0.004017659,3.582020091,1
133,0.002562576,0.008022098,-0.011631004,3.785882915,1
52,-0.00726261,-0.001757405,-0.005481375,3.097426854,1
147,-4.72378E-06,0.003111063,0.004466604,3.042960241,1
